Id,Name
402,featuremodel.Constraint
397,com.thoughtworks.xstream.XStreamException
167,com.thoughtworks.xstream.core.JVM$1
71,com.thoughtworks.xstream.converters.extended.FontConverter
404,featuremodel.FeatureModel
235,com.thoughtworks.xstream.io.AbstractDriver
132,com.thoughtworks.xstream.converters.reflection.NativeFieldKeySorter$1
383,com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy
190,com.thoughtworks.xstream.core.util.CustomObjectInputStream$CustomGetField
14,com.thoughtworks.xstream.annotations.XStreamImplicitCollection
169,com.thoughtworks.xstream.core.MapBackedDataHolder
370,com.thoughtworks.xstream.mapper.Mapper$Null
270,com.thoughtworks.xstream.io.json.JsonWriter$Format
185,com.thoughtworks.xstream.core.util.ClassLoaderReference$Replacement
136,com.thoughtworks.xstream.converters.reflection.PureJavaReflectionProvider
369,com.thoughtworks.xstream.mapper.Mapper$ImplicitCollectionMapping
60,com.thoughtworks.xstream.converters.ErrorReporter
340,com.thoughtworks.xstream.io.xml.XppReader
127,com.thoughtworks.xstream.converters.reflection.FieldDictionary
149,com.thoughtworks.xstream.converters.reflection.SerializationMethodInvoker
255,com.thoughtworks.xstream.io.copy.HierarchicalStreamCopier
241,com.thoughtworks.xstream.io.binary.BinaryStreamReader
78,com.thoughtworks.xstream.converters.extended.JavaMethodConverter
166,com.thoughtworks.xstream.core.DefaultConverterLookup
403,featuremodel.FeatureID
168,com.thoughtworks.xstream.core.JVM
179,com.thoughtworks.xstream.core.TreeMarshaller$CircularReferenceException
361,com.thoughtworks.xstream.mapper.EnumMapper
373,com.thoughtworks.xstream.mapper.OuterClassMapper
384,com.thoughtworks.xstream.persistence.FilePersistenceStrategy
5,com.thoughtworks.xstream.annotations.AnnotationProvider
327,com.thoughtworks.xstream.io.xml.XomReader
189,com.thoughtworks.xstream.core.util.CompositeClassLoader
315,com.thoughtworks.xstream.io.xml.StaxDriver
334,com.thoughtworks.xstream.io.xml.xppdom.XppDomComparator
231,com.thoughtworks.xstream.core.util.WeakCache$Visitor
0,chpkim.DummyClass
159,com.thoughtworks.xstream.core.AbstractReferenceMarshaller$Id
6,com.thoughtworks.xstream.annotations.AnnotationReflectionConverter
339,com.thoughtworks.xstream.io.xml.XppDriver
314,com.thoughtworks.xstream.io.xml.SjsxpDriver
388,com.thoughtworks.xstream.persistence.XmlArrayList
115,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter$FieldInfo
263,com.thoughtworks.xstream.io.json.AbstractJsonWriter$StackElement
308,com.thoughtworks.xstream.io.xml.JDomWriter
47,com.thoughtworks.xstream.converters.collections.TreeSetConverter$1$1
25,com.thoughtworks.xstream.converters.basic.FloatConverter
325,com.thoughtworks.xstream.io.xml.XmlFriendlyWriter
311,com.thoughtworks.xstream.io.xml.PrettyPrintWriter
97,com.thoughtworks.xstream.converters.javabean.ComparingPropertySorter
244,com.thoughtworks.xstream.io.binary.ReaderDepthState$1
65,com.thoughtworks.xstream.converters.extended.DurationConverter$1
15,com.thoughtworks.xstream.annotations.XStreamInclude
225,com.thoughtworks.xstream.core.util.TypedNull
406,featuremodel.FeatureValue
141,com.thoughtworks.xstream.converters.reflection.SelfStreamingInstanceChecker
382,com.thoughtworks.xstream.persistence.AbstractFilePersistenceStrategy$XmlMapEntriesIterator
322,com.thoughtworks.xstream.io.xml.XmlFriendlyNameCoder
249,com.thoughtworks.xstream.io.binary.Token$EndNode
398,featuremodel.BinaryProposition
20,com.thoughtworks.xstream.converters.basic.BooleanConverter
118,com.thoughtworks.xstream.converters.reflection.AbstractReflectionConverter
39,com.thoughtworks.xstream.converters.collections.CharArrayConverter
174,com.thoughtworks.xstream.core.ReferenceByXPathMarshaller
201,com.thoughtworks.xstream.core.util.Fields
215,com.thoughtworks.xstream.core.util.PresortedSet
96,com.thoughtworks.xstream.converters.javabean.BeanProvider
